"","RC1","RC3","RC2","RC5","RC6","RC8","RC4","RC7"
"big-hearted",0.0621402195683878,-0.203361382772708,-0.0648766350491892,0.042462159815839,-0.112298911958804,0.0811628818388669,0.0581109201226515,0.0477401610511501
"big-mouthed",0.044454650394757,-0.0266272244741326,0.150395997014225,-0.0318173407556585,0.113233002805437,0.0271300983786683,0.0758098435138754,-0.0152424171897422
"blase",0.0188418398688379,0.102323672949574,-0.0343568274250876,0.0188357657397922,0.0251345165136913,-0.0139020792616504,-0.00630775269387968,0.0155809550708359
"blunt",0.0384761692538624,0.109966726674682,0.545781405828039,-0.0106903808748609,-0.0240950437840428,-0.115376050210023,0.0870544298465852,0.0374973114388884
"blunt-witted",-0.00778786970821406,0.0209672913994824,-0.0112761720381719,0.0337477105032043,0.0060479679455579,-0.0134436760746448,0.023835816732346,0.0258300293162017
"blustery",0.0262001127682579,0.00179328416950851,0.140588383816967,0.0292829149390595,0.0276822590985069,0.0349686477055996,0.0525045165165554,0.0176362577031421
"boastless",0.105365870406399,0.121534685158224,-0.0440475908951581,0.0581725119635403,-0.38973591366029,0.030013933398806,0.00299180828970472,0.0369408636454362
"bookish",-0.00891247831299424,0.0344095223297476,-0.250306675301553,0.161052755267463,-0.116949452126548,-0.0581841805458646,0.203947283873823,-0.662105468425729
"boorish",-0.0236019080054103,0.0896675448512676,0.00482688298283942,0.0208411254152255,0.0193625183632868,0.00124551827904314,0.0141197185114995,0.0412427841997646
"bountiful",-0.116209863185493,-0.308574473563627,-0.109726180400353,0.10347124155493,0.150670384473417,0.190635683787515,0.0277376915577011,0.0191714319065761
"boyish",0.229698874320059,0.172472267305577,-0.0162211389480158,-0.103453096146493,-0.0575269758107882,-0.0102790908799947,0.136240213383465,0.0861032726680282
"brainy",-0.000600166288166258,0.0850275885017047,-0.0720898688619342,-0.0237063617341625,0.0106411772531399,-0.152694840606486,0.00451568846207448,-0.178421630794279
"brash",0.0781201943135948,0.0193454881040736,0.227864939859215,-0.0300155882317137,0.289277423892261,0.0153879311593524,0.155277161272221,0.0248587861000204
"brawlsome",-0.015755797245682,0.0256695086481886,0.0349081571661652,0.024785918632819,0.0105692230375131,0.0210169103903254,0.0274893418228927,0.0221666608924788
"brazen",0.169457789636509,-0.0302901649288245,0.184484519688504,-0.181201262800366,0.242257477340962,-0.0852406606323978,0.151515591119311,-0.0804649833787045
"breezy",0.258803384309254,-0.235905734154749,-0.176755423488249,-0.152200323556264,0.167903276857569,0.081470741663842,-0.0486194512574823,0.108673968730069
"brisk",-0.111369023504656,-0.0550937560831869,0.147872146025553,-0.180641831270211,0.195939024347205,-0.270694196652494,0.237270171159565,0.0521460170950856
"bristly",-0.0234792418561393,0.0200274944776234,0.278135173118915,0.0516573695429946,-0.0337910702562986,0.0439527300210666,0.0251063392150517,0.0212826170762628
"broad-minded",0.0703542830196252,-0.0362528881016388,-0.207749387951966,-0.270893987604461,0.00849982112723092,0.0364459498928821,0.0226393426800796,-0.0684614532021708
"broad-spoken",0.130861183504568,-0.230396714319499,0.173957718919639,0.0765766191651038,0.159222862471359,-0.0773913465226454,0.188358836924017,-0.123686385095451
"broody",-0.026256517140245,0.108672635265523,-0.091911302467576,0.00580516886933562,-0.150793239269362,0.305203611718548,0.0355763646840129,-0.0776512774466722
"brusque",-0.054059601102425,0.153245125146016,0.581785860017769,0.0324063299252818,-0.0178376105140345,-0.133711418276929,0.0166850404936958,0.155822802607865
"brutal",-0.0667958986971613,0.0115330449553238,0.162802944819642,0.0146188833655383,0.0447612071561349,-0.0168293024263336,0.0152416488024202,0.131260459700473
"bubbly",8.71758184004727e-06,-0.185090303138995,-0.267674279680065,-0.0673291414984297,0.276477365883388,0.113645528835197,-0.0674155603005876,0.168345273875893
"bullish",-0.0153504867983131,-0.0952609200887522,0.196618606281672,-0.0319825735810055,0.420597133598505,-0.273302090282908,0.247501197966788,0.0320109531611971
"bullying",-0.0194898009572504,0.0108467965868657,-0.00171749311573819,0.0240414863633416,0.0201840840234518,-0.0138003142097246,0.0176890206116515,0.0115578288737198
"buoyant",0.181874542797553,-0.299418696042565,-0.122148575614478,-0.153797332418968,0.262560433521404,-0.0484586542034662,0.0984063023051791,0.069182532376822
"businesslike",-0.302403249055585,0.0384716921609129,0.0217956592636809,0.106726366900909,0.339381545088941,-0.438709959189709,0.00676633567697048,-0.112686334623802
"busyish",-0.0218517282439738,0.00814709372440608,-0.0757691664274721,-0.108169604754317,0.0680752738924056,-0.0358019241972793,-0.0206755303446095,-0.0100097683841506
"cagey",-0.0105660415516966,0.16123096943814,0.0816497827490867,0.0843191792216504,0.0778496540077152,0.00368897836247571,-0.0393721690866517,-0.169576062357619
"calculable",-0.313614179201758,0.14626323948846,-0.0291951929053251,0.0961121037306759,0.0197988497851366,-0.371507372917658,0.0501755617545156,-0.12167600785691
"calculating",-0.108243293883717,0.308079320755244,0.116717184906699,-0.0188987451533104,0.178114672948318,-0.516471392616828,0.0555831784439113,-0.110522779354809
"calm",-0.00595593836485413,0.0340790826994,-0.0853967227002316,0.174194914766778,-0.196547893763925,-0.107323706141829,-0.128762765430413,0.0219963455993135
"canny",-0.125024033638947,0.0360840261106185,-0.0381323367663334,-0.027644455808344,0.0591834930383549,-0.166801837813815,-0.071539547970154,-0.0297741857805752
"cantankerous",0.00462439266187695,0.023914065990995,0.276083232513027,0.17153659141469,-0.0160473310307085,0.0471006798808046,0.00319033238223443,0.0128197980807897
"capable",-0.0315618923772524,0.0576868839020161,0.000714091651821589,-0.0302736528209193,0.035140614839958,-0.0637657809361328,-0.021519444416956,0.015824718066669
"capricious",0.420545609197311,-0.0279268564942087,0.0432888013676775,-0.0815882582479679,0.0682262652425882,0.076610203255116,-0.123350869850555,0.0668662507974139
"careworn",-0.108962679590187,-0.077569747789707,0.0458451537604267,0.248403777482445,-0.22601429247983,0.251451101758425,0.22742586455396,-0.268582109653993
"catty",-0.0649877295378372,-0.000939080504299839,0.0236982148115029,-0.00711645342681677,0.0532220288027682,-0.00447726287323254,-0.0837562312343205,0.0522058224569155
"caustic",-0.0971510899239491,-0.0462525507916009,0.421556645315022,-0.115800976361648,-0.123569616415922,-0.00291649347028118,-0.0940802803739207,-0.0158617735758135
"cavalier",0.180204903871526,0.000912703445000059,0.0481529930536336,-0.00894553370233427,0.207330847569523,-0.0636295206804278,0.0931118960977438,-0.0254320042090167
"censorial",-0.125818482171983,-0.117934975657214,0.232590211995064,0.054052875526378,-0.114403604729649,-0.0679954872042382,-0.146981337627,0.0354433062582281
"cerebral",0.0304008214001004,0.137813617594236,-0.0888933058536812,-0.044444229772239,-0.0666592836303263,-0.145744229889463,-0.036117122913225,-0.295508072745996
"ceremonious",-0.108246396313043,-0.187375632508564,0.0128439485682296,0.25641790295964,0.0977784609814592,0.00616317847369985,-0.044711661920679,-0.0219576125324732
"certain",-0.236991619845717,0.0947812036706686,0.117896335682305,0.0300673202573463,0.0947513156105756,-0.0882332512398736,0.0687044876889753,0.0973278419549266
"changeable",0.363450926853989,0.0286501895182599,-0.143330495955556,-0.372868250176303,0.174979050132193,0.0409299151578172,-0.0605621864739734,-0.0414368310428137
"changeless",-0.0427129335447726,0.123922682233616,0.0992071159193626,0.569013062824489,-0.0596577701862206,-0.0315067897706959,0.0363414628367348,0.116663459192758
"chaste",0.0505166764149504,0.0143393082489199,-0.049807265323023,0.126662449367979,-0.0616565378863716,-0.0025129463868722,0.0857902098365001,0.0321904393215929
"chatty",0.0416480556186564,-0.312973875613893,-0.203616282275669,0.00594793697811329,0.388934546977983,0.0835208289394385,0.0341833623851361,-0.101538958447365
"cherubic",-0.0127852091861444,-0.0552926984764029,-0.151979540258829,0.0184996189540013,-0.00509279087851455,0.117145259010613,0.0228812051179104,0.0414249481429154
"chic",-0.0989266042929329,-0.228319836515088,-0.0904063597385936,-0.144510867663376,0.408585086879803,0.131681297154943,-0.484710044855752,0.176826804159628
"childish",0.115062749502675,0.0629129006043378,-0.0357870048664409,-0.00463516926683333,-0.00768070224167615,0.0179638703208141,0.0261880861108307,0.0396407134084235
"childlike",0.127696006514904,-0.0249115742975917,-0.134724497224523,-0.0490526462583518,-0.109447604114593,0.132251946752769,-0.00832782724308922,0.0128673962212347
"chipper",0.0631385394676738,-0.324315217055104,-0.271753251790114,-0.021145252533708,0.167313408668311,0.0604306926334981,0.0225505210752845,0.161436651768264
"chitchatty",0.0257451127265149,-0.273260411478611,-0.272170981985223,0.0489415222900786,0.428194616532813,0.021105110166759,-0.00170153048789017,0.019657517045155
"chivalrous",-0.0042997834588381,-0.248686120919142,0.106642749542495,0.175356436451717,-0.0912928752609558,0.0587470459276922,0.136726642431035,-0.0175221975399509
"choosy",-0.0775928094711037,0.0258179015569921,0.0391318722713894,-0.0163047894863769,0.0190885552382745,0.0235232992329965,-0.219261172521933,0.0253662760194966
"circumspect",-0.240296955112539,0.117480845572171,-0.080165897420486,0.165799651843015,-0.338317370685613,-0.0113563078325746,-0.0521441834722598,-0.149787910785938
"civil",-0.00807855351545445,-0.0474938963418183,-0.128607247444036,0.0699557929054481,-0.00952484547781834,-0.0345426182957549,-0.0147069210329986,-0.0140643435966767
"civilized",-0.0523867716247531,-0.036285922820507,-0.0780433426110425,0.0866050837779048,0.0279334992402993,-0.0346699293775457,-0.0348850194544946,-0.00974340023831529
"clairvoyant",0.0125666930776027,0.0187826464808935,-0.00526833110847526,0.0203291841830505,0.0772475731621275,-0.0260111253604137,0.0373932569032553,-0.0340707372345146
"clannish",-0.0148075434925792,0.0112649288886378,-0.000675840321054432,0.123994474754096,-0.0124541287693257,0.0114309041879218,0.0798012358986842,0.0824357048211239
"clear-cut",-0.32413411539845,0.0549449994497003,0.0596470758480929,-0.0091151694447222,0.0915611931738412,-0.128813923669032,0.0926981044948886,0.0111604476082048
"clear-sighted",-0.0869605552807203,0.0477647118062735,0.0349624761063728,-0.0217582312689584,0.0191676089015769,-0.0581255509315438,-0.041372771993919,-0.0210731200073607
"clear-thinking",-0.165115311520068,0.0878585141692815,-0.0128715589648543,-0.0198618566172965,-0.0131952449950604,-0.125179674743568,0.00771343266400025,-0.042725634922241
"clearheaded",-0.264477258784921,0.0591300956477141,0.00673746525724846,0.0735942678903742,0.0266205170492695,-0.1176070113179,-0.0164822792013828,0.00346098880332053
"clingy",-0.0330000130157594,-0.00808026745098759,-0.0794610192956353,0.0268413291307647,-0.0231293367192995,0.0794030961473114,0.0518077684258955,-0.0148778022016496
"cliquish",-0.0395599881120698,0.0108699534948464,-0.0366963624394177,0.0356858117750829,0.18424171278286,-0.0490262668411123,-0.0180003958146145,0.0311326570850438
"close-fisted",0.036243649685788,0.0698199100954643,0.058075587589874,0.101176300362418,0.0308525355898986,0.00672564045374223,0.0176066652260735,0.0163488709196754
"close-mouthed",-0.063317080579134,0.517411331154242,0.0313991865343145,0.182593713339694,-0.149080275754972,-0.0410610711309282,-0.0111841170780495,0.201838036055377
"closed-minded",0.023523282864493,0.0148180998689851,0.117902476696832,0.235315882141457,0.0190680536818911,-0.0307147539550322,-0.0217070175306434,0.0242766783448895
"clownish",0.0513251264987776,0.0143365646200386,-0.00991905387428479,0.00829273030061079,-0.00270334173105577,-0.0216536093322782,0.0162637711030104,0.0478754622681912
"clumsy",0.167219835102657,0.00573897127108586,-0.0530260621573002,0.0313177347348686,-0.0661943013861927,0.038418008535927,0.0472053906234434,-0.0492349844985937
"cocky",0.0273927007340376,0.0204187064788539,0.112145715447346,-0.031434475722456,0.343044502560745,-0.0806242617261895,0.0141081147263796,0.0264356458311551
"coercive",-0.0529418481060188,-0.043510392516782,0.0792563198594457,0.0523465347649827,0.123447519833999,-0.0584896415065994,0.0601438066019585,0.0328170339349306
"coherent",-0.149568816144128,0.0176371920645945,-0.0346417602674811,0.0571374319707841,0.0455979987163824,-0.0521902930274833,-0.0478934573175206,-0.0537117413863282
"cold-hearted",-0.0119183559762849,0.0217852585727851,-0.0197640071360367,0.0284489069091336,0.0260295145191273,-0.0231049830036193,0.0117947489068255,0.00803495185285311
"companionable",0.0792867076535911,-0.379658253558336,-0.0587532710529317,0.0994405788648506,-0.0304561830898319,0.0372362906870082,-0.0501145462604311,0.0909703671572773
"compassionless",-0.00708920478984121,0.0855813363936796,0.0103163360369456,0.0246401547784927,0.0400628556009025,-0.0536117613786397,0.0221214564766443,0.0253033429137946
"competitory",-0.0666130367153533,0.0426663873512093,0.15742466314205,-0.225297818032373,0.341065908234622,-0.384928723227688,-0.0100698762468563,0.141119867380619
"complacent",0.0981511320966706,0.0173862826536773,-0.0577998566781571,0.164033188181724,0.0608589505938624,-0.0498931970586609,-0.0253960732632078,0.016625237646543
"complaining",-0.0297883057533936,-0.052764861518116,0.205327872278915,-0.0645065639876459,-0.109702662588938,0.129890390566357,-0.122387561755143,-0.0140141173028285
"complaisant",-0.0156152206724599,-0.114811814618903,-0.328361912732405,0.240061483401979,0.0338419452652206,0.0876659835936665,0.0644525023332996,0.00542153548320213
"complicated",0.0317342453853204,0.088366016412351,0.049257870091371,-0.203266504880085,-0.0951609524093683,0.042074188805527,-0.154557656120023,-0.154501961883675
"complimentary",0.126632056450485,-0.283094142665661,-0.254858528165111,0.122218543241647,0.167861698426436,-0.013886542754583,0.040717406405114,-0.062787054167186
"comradely",0.102697887584101,-0.330225468662401,0.0162124111893504,0.0693189110911555,-0.152621414556613,0.0326835487304552,0.0759519123051883,0.0771307230323078
"conceitless",0.12257545870249,0.07759010771178,-0.117685038563817,0.0478833138514449,-0.185148355300073,0.0196031712317807,0.0691966006891951,0.01607943272245
"conciliatory",0.0686345227384701,-0.251823626579672,-0.428966712952993,0.059480050058113,-0.161438530248155,0.0565168940433222,0.0346274989442182,-0.124923840881004
"confusable",0.320590694105243,-0.00184362623657596,-0.174177973424851,-0.0470860134233336,-0.0931388675488253,-0.059302093357708,-0.016682475182782,-0.00864668752576659
"confused",0.238582254334271,-0.003993983239671,-0.1473420569932,0.0055104340377403,-0.170840691595089,0.0659649974195193,-0.0139013303312742,-0.0191691313148555
"congenial",0.0949001355520889,-0.412117206135538,-0.183123140937166,0.083099830654272,0.0712118636627433,0.0433552826751353,-0.0488070374052722,-0.00173312280727948
"consolatory",0.0247166024563795,-0.354816676397239,-0.264995961664794,0.175656687308567,-0.032528238903477,0.128445178951777,0.0464071948493498,-0.0439531464680063
"constant",-0.383545011888832,0.065183023728928,-0.0144125343058883,0.0659777309715859,0.0212415627334146,0.0498265813215189,0.094042628070537,0.0280475979111933
"constrained",-0.107637684237143,0.209691265301164,-0.0233991294350809,0.407755468548816,-0.0864596685646546,-0.0312927671501127,0.0361729638800615,-0.0115428340640071
"constructive",-0.0621104007223112,0.00753521293926134,-0.0688759833895374,0.014012242131585,-0.00551058773062649,-0.129479095757979,0.00772571310575358,0.0178885731703466
